layer,zone,kind,index,radius_start_mm,radius_end_mm,c_deg,length_mm,time_min,c_speed_deg_min,linear_speed_mm_s,e0_ma,e2_mm_s,deposit_area_mm2,line_energy_j_mm,volume_energy_j_mm3,deposited_volume_mm3,contour
10,FLANGE_NARROW,RADIAL_LINK,17,62.62500891318357,65.20834235154575,5.0,6.1470322739145935,0.008340283569641367,599.5,12.28381949403933,30.743200260614014,43.67324753818686,3.9003732470084786,150.16437000982643,38.5,23.975720229674174,False
10,FLANGE_NARROW,RING,18,65.20834235154575,65.20834235154575,360.0,409.71609856876864,0.6005004170141784,599.5,11.371518569073,28.459948699664835,40.42970068008584,3.9003732470084786,150.16437000982643,38.5,1598.045709726314,False
10,FLANGE_NARROW,RADIAL_LINK,18,65.20834235154575,67.79167578990793,5.0,6.35229663435701,0.008340283569641367,599.5,12.69400610765676,31.769790500952773,45.131603509801174,3.9003732470084786,150.16437000982646,38.50000000000001,24.776327849708082,False
10,FLANGE_NARROW,RING,19,67.79167578990793,67.79167578990793,360.0,425.9476612722316,0.6005004170141784,599.5,11.822019580217724,29.587435375120453,42.03138834616349,3.9003732470084786,150.16437000982643,38.5,1661.3548626520414,False
10,FLANGE_NARROW,RADIAL_LINK,19,67.79167578990793,70.3750092282701,5.0,6.558886210250728,0.008340283569641367,599.5,13.106840943484372,32.803008551622156,46.59937483176133,3.9003732470084786,150.1643700098264,38.49999999999999,25.58210430463477,False
10,FLANGE_NARROW,RING,20,70.3750092282701,70.3750092282701,360.0,442.17922397569447,0.6005004170141784,599.5,12.272520591362447,30.71492205057607,43.63307601224113,3.9003732470084786,150.1643700098264,38.49999999999999,1724.6640155777689,False
10,FLANGE_NARROW,RADIAL_LINK,20,70.3750092282701,72.95834266663229,5.0,6.766679592549335,0.008340283569641367,599.5,13.522081385777755,33.84224720861529,48.07569892077493,3.9003732470084786,150.16437000982646,38.50000000000001,26.39257605385766,False
10,FLANGE_NARROW,RING,21,72.95834266663229,72.95834266663229,360.0,458.4107866791575,0.6005004170141784,599.5,12.723021602507174,31.842408726031703,45.2347636783188,3.9003732470084786,150.16437000982643,38.5,1787.9731685034967,False
10,FLANGE_NARROW,RADIAL_LINK,21,72.95834266663229,75.54167610499447,5.0,6.97556917505962,0.008350361203299093,598.7764934078037,13.922689500552554,34.844864961548325,49.5,3.9003732470084786,150.16437000982646,38.50000000000001,27.207323393059546,False
10,FLANGE_NARROW,RING,22,75.54167610499447,75.54167610499447,360.0,474.64234938262047,0.6005004170141784,599.5,13.173522613651897,32.96989540148732,46.836451344396444,3.9003732470084786,150.16437000982643,38.5,1851.282321429224,False
10,FLANGE_NARROW,RADIAL_LINK,22,75.54167610499447,78.12500954335664,5.0,7.1854593314837,0.008601617921593058,581.2859912608136,13.922689500552552,34.84486496154832,49.49999999999999,3.9003732470084786,150.16437000982643,38.5,28.02597334398645,False
10,FLANGE_NARROW,RING,23,78.12500954335664,78.12500954335664,360.0,490.8739120860834,0.6005004170141784,599.5,13.62402362479662,34.09738207694294,48.438139010474096,3.9003732470084786,150.16437000982643,38.5,1914.5914743549517,False
10,FLANGE_NARROW,RADIAL_LINK,23,78.12500954335664,80.70834298171883,5.0,7.396264859661561,0.008853970419254632,564.7183990051011,13.922689500552552,34.84486496154832,49.49999999999999,3.9003732470084786,150.16437000982643,38.5,28.848193586412872,False
10,FLANGE_NARROW,RING,24,80.70834298171883,80.70834298171883,360.0,507.1054747895464,0.6070492280118494,593.0326296255054,13.92268950055255,32.05727576462445,49.49999999999999,3.9003732470084786,138.15122040904032,35.42,1977.9006272806794,True
11,FLANGE_NARROW,RING,1,21.29167389938872,21.29167389938872,360.0,133.7795326098983,0.6005004170141784,599.5,3.713001379612687,25.0,13.201010356765734,3.900373247008474,403.9858450460552,103.57620142018615,521.7901099889451,True
11,FLANGE_NARROW,RADIAL_LINK,1,21.29167389938872,23.8750073377509,5.0,3.249648059912887,0.008340283569641367,599.5,6.493880039725919,25.0,23.088000486807903,3.900373247008474,230.9867122311839,59.221694336137475,12.674840355077217,False
11,FLANGE_NARROW,RING,2,23.8750073377509,23.8750073377509,360.0,150.01109531336127,0.6005004170141784,599.5,4.163502390757412,25.0,14.802698022843387,3.900373247008474,360.2736012184983,92.36900634953913,585.0992629146726,False
11,FLANGE_NARROW,RADIAL_LINK,2,23.8750073377509,26.458340776113076,5.0,3.391075007305256,0.008340283569641367,599.5,6.77649822293167,25.0,24.092806351948358,3.900373247008474,221.35326397991224,56.75181577806349,13.226458237092485,False
11,FLANGE_NARROW,RING,3,26.458340776113076,26.458340776113076,360.0,166.2426580168242,0.6005004170141784,599.5,4.614003401902135,25.0,16.40438568892103,3.900373247008474,325.09728956455064,83.35030238808433,648.4084158404,False
11,FLANGE_NARROW,RADIAL_LINK,3,26.458340776113076,29.041674214475258,5.0,3.541218207844852,0.008340283569641367,599.5,7.0765343853432965,25.0,25.15953918677787,3.900373247008474,211.96816383832663,54.34561012869805,13.812072759697356,False
11,FLANGE_NARROW,RING,4,29.041674214475258,29.041674214475258,360.0,182.47422072028718,0.6005004170141784,599.5,5.064504413046859,25.0,18.006073354998684,3.900373247008474,296.179029114042,75.93607338508096,711.7175687661276,False
11,FLANGE_NARROW,RADIAL_LINK,4,29.041674214475258,31.625007652837432,5.0,3.6990165995918476,0.008340283569641367,599.5,7.391868171517709,25.0,26.280660390767512,3.900373247008474,202.92569688672057,52.02725073616004,14.4275453852883,False
11,FLANGE_NARROW,RING,5,31.625007652837432,31.625007652837432,360.0,198.70578342375012,0.6005004170141784,599.5,5.515005424191584,25.0,19.607761021076332,3.900373247008474,271.9852266001855,69.73312792789612,775.026721691855,False
11,FLANGE_NARROW,RADIAL_LINK,5,31.625007652837432,34.208341091199614,5.0,3.8635323406295163,0.008340283569641367,599.5,7.720625460691317,25.0,27.449506813252743,3.900373247008474,194.28477752703827,49.81184241176192,15.069218180343396,False
